type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,2580,1a:00:00:00:00:00,-57,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36109349,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,4,-2,17,-8,16,-8,17,-9,17,-9,16,-9,15,-9,15,-9,15,-9,15,-10,15,-10,16,-10,16,-10,15,-11,15,-11,14,-11,14,-12,14,-12,13,-12,13,-12,13,-13,13,-13,13,-13,13,-14,13,-14,13,-14,13,-14,6,-8,12,-16,13,-16,13,-16,13,-16,13,-16,13,-16,13,-17,13,-17,13,-18,14,-18,15,-17,15,-17,14,-17,15,-17,15,-18,16,-18,16,-18,16,-17,16,-17,17,-17,17,-16,18,-16,19,-15,19,-14,19,-13,19,-13,4,-4,0,0,0,0,0,0,0,0,0,0,8,0,35,3,36,2,36,0,36,-1,36,-1,35,-2,35,-2,35,-3,34,-4,33,-4,34,-3,34,-3,35,-4,35,-5,34,-7,35,-8,35,-8,33,-9,32,-9,33,-11,34,-12,33,-11,32,-12,32,-12,33,-11,33,-12,34,-14,34,-15,33,-16,34,-17,33,-17,33,-18,33,-19,33,-20,33,-20,34,-18,35,-18,37,-18,37,-18,37,-19,37,-21,37,-21,37,-21,38,-21,39,-20,40,-20,40,-21,41,-20,41,-18,41,-16,43,-15,44,-14,43,-14,43,-13,43,-13,43,-12,43,-10,10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,7,-19,30,-20,29,-21,29,-21,28,-22,27,-23,26,-24,25,-25,25,-26,25,-25,25,-24,25,-24,26,-24,25,-24,24,-23,23,-23,25,-23,25,-23,23,-23,22,-23,21,-24,20,-23,21,-22,23,-21,23,-20,23,-20,24,-19,24,-18,24,-18,24,-17,25,-16,25,-17,25,-17,25,-17,25,-17,26,-16,27,-14,28,-13,29,-12,29,-11,29,-11,30,-11,31,-10,31,-10,31,-10,31,-10,31,-10,31,-9,32,-8,33,-7,33,-5,33,-4,33,-5,33,-4,34,-3,36,-4,36,-5,35,-1,8]"
CSI_DATA,2581,1a:00:00:00:00:00,-57,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36119306,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-5,-3,-18,-9,-18,-8,-18,-8,-18,-8,-18,-8,-18,-7,-18,-7,-18,-7,-18,-7,-18,-6,-19,-6,-19,-6,-19,-5,-18,-5,-18,-5,-19,-5,-19,-4,-19,-3,-19,-3,-19,-3,-19,-3,-19,-3,-20,-2,-20,-2,-20,-2,-20,-2,-10,-1,-21,-1,-21,-1,-22,-1,-21,-1,-21,-1,-22,-1,-22,-1,-22,-1,-23,-1,-23,-1,-23,-1,-23,-1,-23,-1,-23,-1,-24,-2,-25,-2,-25,-3,-24,-3,-24,-4,-24,-4,-24,-5,-24,-6,-24,-6,-24,-7,-23,-7,-23,-7,-6,-2,0,0,0,0,0,0,0,0,0,0,-8,-5,-32,-20,-32,-19,-33,-18,-33,-17,-33,-16,-33,-16,-33,-17,-33,-16,-33,-15,-33,-13,-34,-12,-34,-11,-34,-11,-33,-12,-34,-11,-35,-11,-36,-12,-36,-11,-35,-9,-35,-9,-36,-8,-35,-6,-35,-5,-36,-5,-36,-5,-36,-4,-36,-3,-36,-2,-37,-3,-38,-2,-39,-1,-39,0,-39,0,-40,0,-40,0,-40,0,-41,1,-42,2,-42,2,-42,2,-42,1,-43,0,-44,-2,-45,-2,-46,-2,-46,-2,-46,-3,-46,-3,-47,-3,-47,-3,-46,-3,-46,-4,-46,-6,-45,-8,-45,-10,-45,-12,-45,-12,-12,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-5,30,-18,31,-17,32,-16,32,-15,31,-15,31,-15,30,-15,31,-14,32,-13,32,-12,32,-12,32,-12,33,-12,33,-11,32,-11,31,-10,31,-11,30,-12,30,-12,29,-11,29,-12,29,-12,29,-12,28,-12,29,-12,28,-13,28,-14,27,-14,27,-14,27,-14,26,-15,26,-16,26,-17,26,-18,25,-19,24,-19,24,-20,24,-21,24,-21,24,-21,24,-22,23,-22,23,-24,23,-25,21,-26,21,-26,20,-27,19,-28,19,-28,21,-27,21,-28,21,-29,20,-29,20,-29,21,-30,21,-31,19,-31,4,-8]"
CSI_DATA,2582,1a:00:00:00:00:00,-56,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36139321,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-4,3,-15,11,-14,12,-15,12,-15,12,-14,13,-14,12,-13,12,-13,13,-13,13,-13,14,-13,14,-13,14,-13,14,-12,14,-12,14,-12,15,-11,15,-10,15,-10,15,-10,15,-10,15,-10,16,-10,16,-10,17,-10,17,-10,17,-5,8,-9,18,-9,19,-9,19,-9,19,-9,19,-9,19,-9,20,-9,20,-9,20,-9,21,-10,21,-10,21,-10,20,-10,21,-11,21,-11,22,-12,22,-12,21,-12,21,-13,21,-13,20,-14,20,-15,20,-15,20,-15,19,-15,18,-4,4,0,0,0,0,0,0,0,0,0,0,-9,0,-36,4,-36,6,-37,7,-37,7,-36,8,-36,9,-36,9,-35,9,-33,10,-33,11,-34,10,-35,10,-35,11,-34,12,-33,15,-33,17,-33,18,-32,17,-32,16,-32,16,-33,16,-31,18,-31,18,-32,17,-32,16,-33,17,-31,20,-29,23,-29,24,-29,26,-29,26,-30,24,-31,24,-31,25,-31,25,-31,24,-33,24,-35,24,-35,24,-34,26,-33,28,-32,29,-32,30,-33,29,-35,28,-38,27,-39,27,-39,26,-39,25,-40,23,-42,21,-42,21,-43,21,-42,21,-41,23,-41,22,-42,19,-11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-9,8,-35,10,-34,12,-33,12,-33,12,-33,12,-32,14,-31,15,-31,16,-31,15,-31,13,-32,13,-33,13,-33,14,-31,14,-30,15,-29,15,-30,14,-30,14,-29,16,-28,16,-27,15,-28,13,-29,11,-29,11,-29,10,-30,9,-30,10,-29,10,-29,9,-30,8,-30,8,-29,9,-29,9,-29,9,-30,7,-31,3,-32,1,-32,0,-32,1,-33,2,-33,2,-34,1,-34,0,-34,-1,-34,0,-34,1,-34,0,-35,-1,-35,-3,-35,-5,-35,-6,-35,-5,-35,-5,-36,-6,-37,-6,-37,-6,-37,-2,-10]"
CSI_DATA,2583,1a:00:00:00:00:00,-57,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36149333,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-2,4,-5,17,-5,18,-5,18,-5,18,-4,18,-4,18,-2,18,-2,18,-2,18,-2,18,-2,18,-2,18,-2,18,-2,18,-1,18,-1,18,0,18,1,18,1,18,1,18,2,18,2,18,2,18,2,18,2,19,2,19,2,9,4,19,3,20,4,20,4,20,4,20,5,20,5,20,6,20,6,21,5,21,4,22,4,22,4,22,4,22,3,23,3,23,3,23,3,23,3,23,3,23,3,23,2,23,1,24,-1,24,-2,23,-2,23,-1,5,0,0,0,0,0,0,0,0,0,0,-4,8,-15,32,-14,32,-14,34,-13,34,-12,33,-12,34,-12,34,-11,34,-10,34,-9,34,-8,35,-7,34,-7,33,-7,33,-6,34,-5,35,-5,36,-4,35,-4,35,-4,35,-3,35,-2,35,-1,36,0,36,0,34,0,33,2,34,3,35,3,36,3,37,4,38,5,38,4,38,5,39,6,39,6,40,6,41,7,41,7,40,7,39,7,39,7,41,6,42,6,43,5,44,4,45,3,45,3,45,3,47,3,47,2,46,0,45,-1,44,-2,43,-3,44,-4,45,-5,45,-2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-7,-22,-28,-21,-28,-20,-29,-19,-30,-19,-30,-19,-31,-19,-32,-18,-30,-17,-30,-16,-29,-17,-31,-18,-32,-17,-31,-16,-31,-15,-31,-15,-31,-15,-31,-15,-30,-15,-29,-15,-29,-15,-29,-15,-28,-16,-27,-17,-27,-17,-27,-17,-27,-18,-27,-18,-26,-17,-26,-18,-26,-19,-25,-20,-25,-21,-25,-21,-24,-22,-24,-22,-23,-23,-21,-24,-22,-24,-21,-25,-21,-26,-21,-26,-22,-27,-21,-27,-20,-29,-20,-29,-19,-29,-18,-29,-17,-28,-17,-28,-17,-30,-17,-32,-17,-31,-18,-31,-17,-33,-17,-35,-18,-33,-17,-8,-4]"
CSI_DATA,2584,1a:00:00:00:00:00,-56,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36169329,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-5,1,-18,8,-18,8,-18,9,-18,9,-17,8,-17,9,-17,9,-17,9,-16,10,-16,10,-17,10,-17,10,-17,11,-16,11,-16,11,-15,12,-15,12,-14,13,-14,13,-14,13,-14,13,-13,13,-13,14,-14,14,-14,14,-14,15,-7,8,-13,16,-14,16,-14,17,-13,17,-13,17,-13,17,-13,18,-13,18,-13,18,-14,18,-14,18,-15,18,-15,18,-15,18,-16,18,-16,19,-17,19,-17,18,-16,18,-17,18,-17,17,-18,16,-18,16,-19,15,-19,15,-19,14,-5,3,0,0,0,0,0,0,0,0,0,0,-9,1,-36,8,-37,9,-35,10,-36,12,-36,13,-35,14,-35,13,-34,13,-33,14,-32,14,-32,13,-34,13,-35,15,-34,16,-32,18,-32,20,-33,21,-32,20,-30,20,-31,20,-31,21,-29,22,-28,21,-29,20,-30,20,-31,21,-30,24,-27,26,-27,27,-27,28,-27,28,-28,28,-29,29,-28,29,-28,29,-29,27,-30,27,-31,29,-31,29,-31,30,-31,32,-30,32,-30,32,-30,32,-32,32,-34,32,-34,32,-35,31,-35,28,-36,27,-38,27,-40,26,-40,26,-40,26,-38,27,-38,25,-39,23,-10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-10,7,-35,8,-34,9,-33,10,-33,10,-32,10,-31,12,-30,14,-32,15,-33,14,-33,12,-32,11,-33,12,-34,12,-32,13,-30,13,-31,12,-31,11,-30,12,-28,13,-27,14,-28,14,-29,12,-30,10,-30,9,-30,8,-31,8,-30,8,-30,8,-31,8,-31,7,-30,6,-29,7,-29,7,-31,7,-32,5,-33,2,-33,0,-33,-1,-32,-1,-33,-1,-34,-1,-34,-2,-34,-3,-34,-3,-33,-3,-33,-3,-34,-4,-35,-5,-36,-7,-36,-9,-35,-9,-34,-8,-35,-8,-36,-9,-36,-9,-36,-9,-37,-3,-10]"
CSI_DATA,2585,1a:00:00:00:00:00,-58,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36179314,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-2,-4,-8,-13,-8,-13,-8,-14,-8,-14,-8,-13,-8,-13,-8,-13,-8,-13,-8,-12,-9,-12,-9,-12,-9,-12,-10,-12,-9,-12,-9,-12,-10,-12,-10,-11,-10,-10,-10,-11,-10,-11,-10,-11,-10,-11,-11,-10,-11,-10,-12,-10,-11,-10,-6,-5,-12,-11,-12,-11,-13,-11,-13,-11,-13,-11,-13,-11,-13,-11,-13,-11,-13,-11,-14,-11,-14,-11,-14,-11,-14,-11,-13,-12,-13,-12,-14,-13,-14,-13,-13,-13,-13,-14,-12,-14,-11,-14,-11,-14,-11,-14,-11,-14,-11,-14,-10,-15,-3,-4,0,0,0,0,0,0,0,0,0,0,-4,-14,-13,-55,-14,-56,-18,-57,-19,-55,-18,-53,-18,-53,-18,-54,-18,-53,-19,-51,-21,-52,-23,-52,-25,-50,-24,-49,-22,-49,-23,-50,-25,-52,-26,-53,-27,-51,-28,-48,-28,-48,-29,-48,-31,-46,-33,-45,-33,-45,-32,-43,-32,-42,-33,-44,-35,-45,-35,-45,-35,-46,-37,-47,-39,-46,-40,-45,-42,-43,-42,-43,-42,-45,-44,-46,-45,-45,-45,-44,-44,-43,-44,-45,-42,-50,-42,-53,-44,-53,-45,-52,-44,-52,-44,-53,-44,-54,-44,-55,-44,-54,-44,-52,-41,-53,-37,-54,-34,-54,-32,-58,-30,-61,-30,-62,-8,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,51,15,52,14,53,14,53,16,52,18,52,18,51,16,50,16,49,18,48,21,47,23,48,24,49,25,49,24,48,22,47,22,46,21,45,19,46,19,47,19,46,18,45,18,44,17,45,18,45,20,44,20,45,17,45,15,45,14,46,12,47,11,47,11,48,9,48,7,48,7,47,6,47,6,48,7,49,6,50,4,50,2,51,0,52,0,53,0,52,-2,52,-6,51,-9,52,-10,52,-9,52,-7,53,-7,54,-8,54,-8,53,-8,57,-8,59,-10,56,-11,13,-3]"
CSI_DATA,2586,1a:00:00:00:00:00,-57,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36199311,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,1,-5,5,-19,4,-19,4,-19,4,-19,4,-19,3,-19,3,-19,2,-19,2,-19,2,-19,2,-19,2,-19,2,-19,1,-19,1,-19,0,-20,-1,-19,-1,-19,-1,-19,-1,-19,-2,-19,-2,-19,-3,-19,-3,-20,-2,-20,-3,-20,-2,-10,-4,-20,-4,-21,-4,-21,-4,-21,-5,-21,-5,-22,-5,-22,-5,-22,-5,-22,-5,-23,-4,-24,-4,-23,-4,-23,-4,-23,-4,-24,-3,-25,-3,-25,-3,-25,-3,-25,-3,-25,-2,-25,-1,-25,0,-25,1,-25,2,-24,2,-24,0,-6,0,0,0,0,0,0,0,0,0,0,5,-8,20,-29,19,-31,19,-32,19,-32,18,-32,17,-32,17,-32,17,-32,16,-32,16,-32,16,-32,15,-32,15,-32,14,-33,12,-34,11,-35,11,-36,10,-35,10,-34,10,-35,10,-35,8,-35,8,-36,9,-36,9,-35,9,-35,6,-36,4,-37,4,-37,3,-38,3,-38,4,-39,4,-39,4,-40,3,-40,4,-40,5,-41,5,-42,5,-42,4,-42,3,-43,3,-44,3,-44,4,-45,6,-45,7,-46,8,-46,8,-46,10,-46,11,-45,12,-45,13,-45,13,-44,13,-44,14,-44,15,-43,17,-43,4,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,20,29,18,29,18,30,17,30,16,31,15,32,14,32,13,32,13,32,13,32,14,32,14,32,14,32,13,31,11,30,11,31,11,31,11,30,11,30,10,31,9,30,10,30,12,29,13,28,13,28,14,28,14,27,13,27,14,27,14,26,15,26,15,27,15,27,15,27,16,26,17,25,19,24,20,24,21,23,21,23,21,24,21,24,23,24,24,23,24,23,24,23,24,23,25,22,25,22,26,22,28,20,28,20,27,21,27,21,29,20,30,21,30,21,7,5]"
CSI_DATA,2587,1a:00:00:00:00:00,-58,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36209332,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-3,-3,-12,-9,-12,-8,-13,-8,-13,-8,-13,-8,-13,-8,-13,-7,-13,-7,-13,-7,-13,-7,-13,-7,-14,-7,-14,-6,-14,-6,-14,-6,-14,-6,-14,-5,-14,-5,-14,-4,-14,-4,-14,-4,-14,-4,-14,-4,-14,-4,-15,-4,-15,-4,-8,-2,-16,-3,-16,-3,-16,-3,-16,-3,-16,-3,-17,-3,-17,-3,-17,-3,-17,-2,-17,-3,-17,-3,-17,-3,-17,-4,-18,-4,-18,-4,-18,-5,-18,-5,-18,-5,-18,-5,-18,-5,-17,-6,-17,-6,-17,-6,-17,-7,-17,-8,-17,-8,-5,-2,0,0,0,0,0,0,0,0,0,0,-5,-5,-20,-20,-21,-20,-21,-20,-21,-20,-21,-19,-21,-19,-21,-19,-21,-19,-21,-18,-21,-17,-22,-16,-22,-16,-22,-16,-22,-16,-23,-15,-25,-14,-25,-15,-25,-15,-24,-14,-24,-15,-24,-14,-25,-12,-25,-11,-25,-11,-25,-12,-24,-11,-25,-10,-26,-9,-27,-9,-28,-9,-29,-9,-29,-9,-29,-9,-29,-9,-29,-9,-29,-10,-30,-10,-31,-9,-31,-9,-31,-9,-30,-8,-31,-9,-31,-10,-32,-10,-33,-11,-32,-12,-33,-12,-33,-12,-32,-13,-32,-14,-32,-14,-32,-15,-31,-15,-30,-15,-30,-16,-30,-18,-30,-19,-8,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-3,24,-9,26,-8,27,-7,28,-6,26,-6,25,-5,25,-5,26,-5,26,-4,26,-4,26,-5,27,-5,27,-5,27,-4,26,-3,25,-2,25,-2,25,-3,25,-3,25,-3,24,-3,24,-3,23,-4,23,-4,24,-4,23,-5,23,-6,23,-5,23,-5,23,-6,23,-7,23,-7,23,-8,22,-8,22,-8,22,-9,21,-10,21,-12,21,-12,22,-13,22,-13,22,-13,22,-14,22,-14,21,-15,20,-15,20,-16,20,-16,20,-17,20,-17,20,-18,20,-19,20,-18,20,-18,21,-19,21,-20,21,-20,5,-5]"
CSI_DATA,2588,1a:00:00:00:00:00,-58,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36219328,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,-3,-3,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-10,-11,-10,-11,-10,-11,-10,-12,-10,-12,-9,-12,-9,-13,-9,-12,-9,-12,-9,-12,-9,-13,-8,-13,-7,-13,-7,-12,-8,-12,-8,-13,-8,-13,-7,-14,-7,-14,-7,-14,-7,-8,-4,-15,-7,-15,-8,-16,-7,-15,-7,-15,-7,-15,-7,-15,-8,-16,-8,-16,-8,-16,-7,-16,-7,-16,-7,-17,-8,-17,-8,-17,-9,-17,-9,-17,-9,-16,-9,-16,-10,-15,-11,-15,-11,-15,-11,-15,-11,-15,-11,-15,-11,-14,-11,-4,-3,0,0,0,0,0,0,0,0,0,0,-3,-7,-11,-27,-11,-27,-12,-27,-13,-27,-13,-27,-12,-26,-13,-25,-14,-25,-14,-24,-14,-23,-15,-23,-16,-23,-16,-24,-15,-24,-14,-24,-15,-24,-16,-25,-17,-24,-17,-23,-18,-23,-19,-22,-19,-20,-19,-20,-20,-20,-20,-20,-20,-20,-21,-20,-20,-21,-20,-22,-21,-22,-22,-21,-23,-20,-24,-20,-25,-19,-25,-19,-24,-19,-25,-19,-26,-19,-27,-19,-27,-19,-27,-21,-26,-22,-26,-23,-26,-23,-26,-23,-27,-23,-27,-24,-27,-25,-26,-24,-26,-24,-27,-24,-26,-24,-25,-24,-23,-26,-21,-28,-20,-29,-19,-29,-5,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,25,5,25,5,26,5,26,6,25,6,24,7,24,7,24,7,25,7,24,9,23,10,24,10,24,10,25,10,24,9,24,9,23,9,23,8,22,8,22,7,22,7,23,7,22,7,22,8,22,8,23,7,22,6,23,5,23,4,23,4,23,3,23,3,23,2,23,1,24,1,24,0,24,0,24,0,24,-1,25,-1,25,-2,25,-3,24,-4,24,-4,24,-5,24,-6,24,-7,24,-8,25,-8,25,-7,25,-7,26,-7,26,-8,26,-9,27,-9,27,-10,27,-11,6,-3]"
CSI_DATA,2589,1a:00:00:00:00:00,-58,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36239304,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,3,0,14,0,15,0,15,0,15,0,15,0,14,-1,14,-1,14,-1,14,-1,14,-1,14,-1,15,-2,14,-2,14,-3,14,-3,14,-4,14,-4,13,-4,13,-4,13,-4,13,-4,13,-5,13,-5,14,-5,14,-5,14,-5,7,-3,14,-7,14,-7,14,-7,14,-7,14,-7,15,-7,15,-7,14,-8,15,-7,15,-7,16,-7,16,-7,15,-7,16,-7,16,-7,17,-7,17,-7,17,-6,17,-6,17,-6,17,-5,17,-5,17,-4,17,-3,17,-3,17,-3,4,-1,0,0,0,0,0,0,0,0,0,0,7,0,29,0,29,0,29,-1,29,-2,29,-3,29,-3,29,-2,29,-2,27,-3,27,-4,27,-4,27,-5,27,-4,26,-5,26,-7,27,-8,28,-8,28,-8,27,-8,27,-8,26,-9,25,-10,25,-10,26,-9,26,-9,26,-9,25,-11,25,-12,25,-13,26,-13,26,-14,26,-13,27,-13,27,-14,27,-15,27,-14,28,-14,29,-14,29,-14,28,-14,28,-15,29,-15,29,-15,30,-15,31,-15,31,-13,31,-13,32,-13,32,-12,33,-12,33,-11,33,-10,33,-9,32,-9,32,-9,32,-8,32,-7,8,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,6,-11,26,-12,25,-14,25,-15,24,-14,24,-14,23,-14,23,-15,23,-16,22,-16,22,-15,23,-16,24,-17,24,-17,23,-17,21,-17,21,-17,21,-16,21,-16,20,-16,20,-15,20,-16,20,-14,21,-14,21,-14,21,-13,21,-12,21,-12,21,-13,21,-13,21,-11,21,-11,21,-12,21,-12,21,-12,21,-11,21,-8,23,-7,24,-7,24,-7,24,-7,25,-7,25,-7,25,-6,25,-5,25,-5,26,-5,26,-4,26,-4,26,-3,26,-2,27,-2,27,-2,27,-3,27,-3,28,-3,29,-2,29,-1,7]"
CSI_DATA,2590,1a:00:00:00:00:00,-57,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36249325,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,1,-5,4,-19,3,-18,3,-19,3,-19,3,-19,3,-18,2,-18,2,-18,2,-18,1,-19,1,-19,0,-19,0,-19,0,-19,0,-19,-1,-19,-2,-19,-2,-18,-2,-18,-2,-18,-2,-18,-2,-19,-3,-19,-4,-19,-4,-19,-4,-19,-3,-10,-5,-20,-5,-21,-5,-21,-6,-20,-5,-20,-5,-21,-5,-21,-5,-21,-6,-22,-6,-22,-6,-22,-6,-22,-6,-22,-6,-23,-5,-23,-5,-24,-5,-24,-4,-23,-3,-23,-3,-24,-2,-24,-2,-24,-2,-24,-1,-24,-1,-24,0,-23,0,-6,0,0,0,0,0,0,0,0,0,0,4,-8,18,-30,19,-31,18,-31,17,-32,17,-32,16,-31,15,-32,14,-32,14,-32,13,-31,12,-32,12,-33,12,-34,13,-34,13,-34,12,-34,12,-34,10,-32,9,-32,7,-36,6,-37,6,-35,5,-34,4,-34,5,-34,5,-36,5,-38,5,-38,5,-37,4,-37,3,-36,2,-37,0,-39,-1,-39,-1,-39,0,-38,0,-39,-1,-41,-1,-41,-1,-42,1,-44,2,-44,3,-43,3,-43,2,-44,1,-45,1,-46,3,-46,3,-45,3,-45,4,-46,5,-46,6,-46,9,-45,11,-44,12,-42,13,-41,3,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,31,16,31,16,32,16,33,14,33,13,33,12,32,12,34,12,35,11,36,9,36,8,35,8,34,8,32,8,32,10,33,10,34,9,32,8,31,9,30,9,30,10,31,9,33,9,32,9,31,10,30,10,28,11,28,12,28,13,27,14,27,14,27,14,26,15,26,15,27,16,26,18,27,18,27,18,26,18,25,19,24,21,24,22,24,22,24,22,23,22,22,23,22,25,21,26,21,26,22,25,22,25,21,25,20,28,21,29,20,28,20,30,20,7,5]"
CSI_DATA,2591,1a:00:00:00:00:00,-56,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36269331,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,1,-5,6,-18,6,-18,6,-18,6,-19,6,-18,6,-18,5,-18,5,-18,5,-18,4,-18,4,-19,3,-19,3,-19,3,-19,3,-19,2,-19,1,-19,1,-19,1,-19,1,-19,2,-19,1,-19,0,-19,0,-20,0,-20,0,-20,-1,-11,-1,-21,-1,-21,-1,-22,-2,-22,-1,-21,-1,-22,-1,-22,-1,-22,-2,-23,-2,-23,-2,-24,-2,-23,-1,-23,-1,-24,-1,-24,0,-25,0,-25,1,-25,2,-25,2,-25,3,-25,3,-24,4,-24,4,-24,5,-24,5,-24,1,-6,0,0,0,0,0,0,0,0,0,0,3,-9,14,-33,14,-35,13,-35,11,-35,12,-34,12,-34,11,-34,10,-34,10,-35,9,-34,8,-35,7,-35,7,-36,7,-36,7,-36,6,-36,6,-36,6,-34,5,-34,3,-37,2,-38,3,-36,1,-36,0,-36,0,-36,0,-37,0,-39,0,-39,-1,-39,-1,-38,-2,-38,-3,-38,-4,-39,-5,-40,-5,-40,-4,-40,-5,-41,-7,-42,-7,-42,-7,-42,-5,-45,-3,-45,-3,-44,-3,-43,-3,-44,-3,-46,-3,-47,-1,-48,-1,-47,-1,-46,-1,-47,1,-47,3,-47,5,-47,7,-47,8,-45,9,-44,2,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,22,27,22,27,22,27,22,28,20,29,19,29,19,28,19,29,19,29,18,31,18,31,17,31,16,30,15,29,14,28,16,29,17,30,15,29,15,28,16,27,16,26,16,27,17,28,16,28,16,28,16,26,16,25,17,24,18,24,18,24,19,23,19,23,20,22,21,22,22,22,22,22,23,22,23,21,23,21,23,20,24,19,26,19,27,20,27,19,27,18,27,17,28,16,29,15,29,15,30,16,29,15,29,15,29,15,32,15,33,15,33,15,34,15,8,4]"
CSI_DATA,2592,1a:00:00:00:00:00,-56,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,36279316,0,44,0,384,1,"[44,-64,2,0,0,0,0,0,0,0,4,-1,19,-2,18,-2,19,-2,19,-2,18,-2,18,-2,18,-2,18,-2,18,-3,18,-4,19,-4,19,-5,18,-5,18,-5,17,-5,18,-5,18,-6,17,-6,17,-6,17,-6,17,-6,18,-6,18,-8,18,-8,18,-8,18,-8,9,-4,18,-9,19,-9,19,-10,19,-10,18,-9,19,-9,20,-9,20,-9,20,-10,21,-10,21,-10,20,-10,20,-10,21,-9,22,-9,22,-9,23,-9,22,-8,22,-7,23,-6,23,-5,24,-5,24,-5,24,-5,23,-4,23,-3,5,-1,0,0,0,0,0,0,0,0,0,0,7,4,31,19,32,18,32,17,33,16,33,15,33,15,33,16,33,15,32,14,32,12,32,12,33,12,34,12,33,12,33,11,35,10,36,10,37,10,36,8,35,8,35,7,35,5,35,5,34,5,35,5,35,5,35,4,35,2,36,2,38,1,39,0,40,1,40,1,40,0,39,-1,39,0,39,0,41,0,42,0,43,-1,43,-1,43,0,44,1,45,1,46,1,46,3,47,3,46,3,45,4,45,5,45,6,46,7,45,9,43,9,43,10,44,12,45,14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5,-31,20,-31,19,-33,17,-33,16,-33,15,-32,14,-32,14,-33,14,-34,13,-33,13,-33,13,-33,13,-35,13,-35,12,-34,12,-33,11,-33,12,-31,12,-30,11,-30,10,-31,11,-31,11,-30,12,-29,12,-30,12,-30,13,-29,14,-29,14,-28,14,-28,14,-27,16,-27,16,-27,16,-27,16,-27,17,-27,18,-26,19,-25,20,-25,21,-26,22,-26,23,-24,22,-24,23,-23,24,-22,25,-22,25,-22,25,-22,26,-22,27,-22,27,-22,28,-22,29,-22,29,-21,28,-22,29,-22,30,-20,31,-5,7]"
